Tree_Sp_Name	Eq_0	Eq_1	Eq_2	Eq_3	Eq_4	Eq_5	Eq_6	Eq_7	Eq_8	Eq_9	Eq_10	Eq_11	Eq_12	Eq_13	Eq_14	Curr_Name
Sphenodon_punctatus	Hatteria_punctata	Sphenodon_guntheri	Sphenodon_punctatus_reischeki	Sphenodon_punctatus
Gonyosoma_prasinus	Coluber_prasinus	Elaphe_prasina	Rhadinophis_prasina	Gonyosoma_prasinum
Gonyosoma_margaritatus	Gonyophis_margaritatus	Gonyosoma_margaritatum
Gonyosoma_frenatus	Chrysopelea_ornata_lungchuanensis	Chrysopelea_ornata_lungchuanensis	Coluber_frenatus	Elaphe_frenata	Gonyosoma_caldwelli	Herpetrodryas_frenatus	Rhadinophis_frenatus	Rhadinophis_melli	Gonyosoma_frenatum
Coelognathus_enganensis	Coluber_enganensis	Gonyosoma_enganensis	Coelognathus_enganensis
Euprepiophis_perlacea	Elaphe_perlacea	Euprepiophis_perlaceus
Orthriophis_taeniurus	Coluber_friesi	Coluber_nuthalli	Coluber_nuthalli	Coluber_schmackeri	Coluber_taeniurus_pallidus	Coluber_taeniurus_friesi	Coluber_vaillanti	Compsosoma_leopardum	Elaphe_taeniurus	Elaphis_grabowskyi	Elaphis_yunnanensis	Orthriophis_taeniurus	Orthriophis_taeniurus_callicyanous	Orthriophis_taeniurus_helfenbergeri	Elaphe_taeniura
Orthriophis_hodgsoni	?_hodgsoni	Coluber_hodgsonii	Compsosoma_hodgsonii	Elaphe_hodgsoni	Gonyosoma_hodgsoni	Orthriophis_hodgsonii	Spilotes_hodgsonii	Elaphe_hodgsoni
Orthriophis_moellendorffi	Coluber_moellendorffi	Cynophis_moellendorffi	Elaphe_moellendorffii	Orthriophis_moellendorfi	Elaphe_moellendorffi
Orthriophis_cantoris	Coluber_cantoris	Coluber_reticularis	Orthriophis_cantoris	Elaphe_cantoris
Rhinechis_scalaris	Coluber_elaphis	Coluber_hermannii	Coluber_quater_radiatus	Coluber_scalaris	Elaphe_scalaris	Rhinechis_agassizii	Rhinechis_scalaris	Xenodon_michahelles	Zamenis_scalaris
Cyclophiops_semicarinatus	Cyclophiops_semicarinatus	Cyclophis_nebulosus	Eurypholis_semicarinatus	Liopeltis_semicarinatus_fritzei	Ptyas_semicarinata
Cyclophiops_herminae	Ablabes_herminae	Cyclophiops_herminae	Eurypholis_herminae	Liopeltis_herminae	Opheodrys_herminae	Ptyas_herminae
Cyclophiops_multicinctus	Ablabes_multicinctus	Cyclophiops_multicinctus	Liopeltis_sinii	Ptyas_multicincta
Cyclophiops_hamptoni	Ablabes_doriae	Ablabes_hamptoni	Cyclophiops_doriae	Cyclophiops_hamptoni	Entechinus_doriae	Eurypholis_doriae	Liopeltis_doriae	Ophiodrys_doriae	Ptyas_hamptoni	Ptyas_doriae
Cyclophiops_major	Ablabes_major	Coluber_delacouri	Cyclophiops_major	Cyclophis_major	Enchodus_major	Entechinus_major	Eurypholis_major	Herpetodryas_chloris	Liopeltis_major	Liopeltis_major_bicarinata	Opheodrys_major	Ptyas_major
Cyclophiops_doriae	Ablabes_doriae	Ablabes_hamptoni	Cyclophiops_doriae	Cyclophiops_hamptoni	Entechinus_doriae	Eurypholis_doriae	Liopeltis_doriae	Ophiodrys_doriae	Ptyas_hamptoni	Ptyas_doriae
Drymarchon_margaritae	Drymarchon_margaritae
Mastigodryas_moratoi	Mastigodryas_moratoi
Mastigodryas_bifossatus	Coluber_bifossatus	Coluber_capistratus	Coluber_lichtensteinii	Coluber_pantherinus	Dryadophis_bifossatus_villelai	Drymobius_bifossatus	Drymobius_bifossatus_striatus	Drymobius_bifossatus_triseriatus	Mastigodryas_bifossatus	Mastigodryas_bifossatus_lacerdai	Mastigodryas_bifossatus_striatus	Mastigodryas_bifossatus_triseriatus	Palusophis_bifossatus
